81408;2011-03-25T19:00:00+01:00;100910;80;4.6;59;100830.0;;;3.890667,-51.804667;31.200000000000045;;;6;97308
81408;2011-03-02T10:00:00+01:00;100940;0;0.0;98;100860.0;;;3.890667,-51.804667;20.30000000000001;;;6;97308
81408;2011-06-08T11:00:00+02:00;101340;0;0.0;98;101260.0;;;3.890667,-51.804667;23.100000000000023;;;6;97308
81408;2011-06-11T20:00:00+02:00;101050;100;3.6;54;100970.0;;;3.890667,-51.804667;31.80000000000001;;;6;97308
81408;2011-06-12T11:00:00+02:00;101200;0;0.0;98;101120.0;;;3.890667,-51.804667;21.600000000000023;;;6;97308
81408;2011-08-13T23:00:00+02:00;100910;100;4.6;62;100830.0;;;3.890667,-51.804667;30.400000000000034;;;6;97308
81408;2012-03-01T10:00:00+01:00;101100;0;0.0;98;101020.0;;;3.890667,-51.804667;23.30000000000001;;;6;97308
81408;2012-02-14T10:00:00+01:00;101040;0;0.0;;100960.0;;;3.890667,-51.804667;22.30000000000001;;;6;97308
81408;2012-02-14T16:00:00+01:00;101310;110;4.1;94;101230.0;;;3.890667,-51.804667;24.80000000000001;;;6;97308
81408;2012-02-18T01:00:00+01:00;101220;160;0.5;96;101140.0;;;3.890667,-51.804667;23.5;;;6;97308
81408;2012-02-18T19:00:00+01:00;100990;170;1.5;81;100910.0;;;3.890667,-51.804667;28.100000000000023;;;6;97308
81408;2011-10-14T20:00:00+02:00;100770;80;3.6;46;100690.0;;;3.890667,-51.804667;32.400000000000034;;;6;97308
81408;2012-02-23T16:00:00+01:00;101280;340;1.0;97;101200.0;;;3.890667,-51.804667;23.600000000000023;;;6;97308
81408;2012-02-19T10:00:00+01:00;101130;0;0.0;98;101050.0;;;3.890667,-51.804667;22.400000000000034;;;6;97308
81408;2012-02-22T04:00:00+01:00;101190;350;0.5;98;101110.0;;;3.890667,-51.804667;22.5;;;6;97308
81408;2011-10-20T05:00:00+02:00;101130;0;0.0;96;101050.0;;;3.890667,-51.804667;23.400000000000034;;;6;97308
81408;2012-01-19T10:00:00+01:00;101030;0;0.0;100;100950.0;;;3.890667,-51.804667;22.200000000000045;;;6;97308
81408;2012-01-26T16:00:00+01:00;101130;40;3.1;71;101050.0;;;3.890667,-51.804667;28.80000000000001;;;6;97308
81408;2012-01-26T19:00:00+01:00;100850;110;4.6;62;100770.0;;;3.890667,-51.804667;30.700000000000045;;;6;97308
81408;2012-02-09T07:00:00+01:00;101040;0;0.0;;100960.0;;;3.890667,-51.804667;23.700000000000045;;;6;97308
81408;2012-02-11T10:00:00+01:00;101100;40;1.0;;101020.0;;;3.890667,-51.804667;23.5;;;6;97308
81408;2012-02-09T13:00:00+01:00;101250;10;2.6;;101170.0;;0.6;3.890667,-51.804667;25.900000000000034;;;6;97308
81408;2012-02-04T19:00:00+01:00;100990;80;2.1;84;100910.0;;;3.890667,-51.804667;25.5;;;6;97308
81408;2012-03-15T22:00:00+01:00;101110;30;1.5;86;101030.0;;;3.890667,-51.804667;26.30000000000001;;;6;97308
81408;2010-01-31T16:00:00+01:00;101260;70;4.1;88;101180.0;;;3.890667,-51.804667;26.100000000000023;;;6;97308
81408;2010-01-26T10:00:00+01:00;101030;260;1.0;95;100950.0;;;3.890667,-51.804667;23.80000000000001;;;6;97308
81408;2010-01-25T13:00:00+01:00;101290;310;1.0;89;101210.0;;39.0;3.890667,-51.804667;25.0;;;6;97308
81408;2011-11-09T01:00:00+01:00;100950;10;1.0;91;100870.0;;;3.890667,-51.804667;25.0;;;6;97308
81408;2011-11-09T19:00:00+01:00;100690;100;3.6;46;100610.0;;;3.890667,-51.804667;33.0;;;6;97308
81408;2011-11-10T10:00:00+01:00;100970;0;0.0;97;100890.0;;;3.890667,-51.804667;22.400000000000034;;;6;97308
81408;2011-11-11T19:00:00+01:00;100880;40;1.5;87;100800.0;;;3.890667,-51.804667;26.700000000000045;;;6;97308
81408;2011-11-15T13:00:00+01:00;101130;110;1.0;79;101050.0;;1.0;3.890667,-51.804667;28.100000000000023;;;6;97308
81408;2011-10-27T11:00:00+02:00;100910;0;0.0;98;100830.0;;;3.890667,-51.804667;21.400000000000034;;;6;97308
81408;2011-11-21T10:00:00+01:00;100970;0;0.0;;100890.0;;;3.890667,-51.804667;22.0;;;6;97308
81408;2011-10-29T20:00:00+02:00;100860;200;1.0;89;100780.0;;;3.890667,-51.804667;26.30000000000001;;;6;97308
81408;2011-10-30T02:00:00+02:00;101060;330;1.0;95;100980.0;;;3.890667,-51.804667;24.600000000000023;;;6;97308
81408;2012-02-02T13:00:00+01:00;101090;340;0.5;;101010.0;;4.0;3.890667,-51.804667;25.30000000000001;;;6;97308
81408;2012-02-03T01:00:00+01:00;100990;0;0.0;100;100910.0;;;3.890667,-51.804667;24.600000000000023;;;6;97308
81408;2011-10-17T02:00:00+02:00;100930;0;0.0;87;100850.0;;;3.890667,-51.804667;26.400000000000034;;;6;97308
81408;2011-12-02T19:00:00+01:00;100840;120;2.6;52;100760.0;;;3.890667,-51.804667;31.80000000000001;;;6;97308
81408;2011-12-04T16:00:00+01:00;101060;100;2.1;57;100980.0;;;3.890667,-51.804667;30.900000000000034;;;6;97308
81408;2011-12-05T04:00:00+01:00;101000;320;0.5;95;100920.0;;;3.890667,-51.804667;21.0;;;6;97308
81408;2011-12-12T07:00:00+01:00;100910;0;0.0;;100830.0;;;3.890667,-51.804667;23.400000000000034;;;6;97308
81408;2011-12-12T19:00:00+01:00;100810;170;1.0;82;100730.0;;;3.890667,-51.804667;29.100000000000023;;;6;97308
81408;2011-12-14T22:00:00+01:00;100750;70;1.0;82;100670.0;;;3.890667,-51.804667;26.80000000000001;;;6;97308
81408;2011-12-17T04:00:00+01:00;101050;0;0.0;;100970.0;;;3.890667,-51.804667;23.100000000000023;;;6;97308
81408;2011-12-18T10:00:00+01:00;101050;0;0.0;;100970.0;;;3.890667,-51.804667;20.900000000000034;;;6;97308
81408;2011-12-22T10:00:00+01:00;100940;90;0.5;;100860.0;;;3.890667,-51.804667;24.0;;;6;97308
81408;2011-12-23T07:00:00+01:00;100950;320;0.5;;100870.0;;;3.890667,-51.804667;23.700000000000045;;;6;97308
81408;2011-12-24T13:00:00+01:00;101310;350;0.5;;101230.0;;22.0;3.890667,-51.804667;24.30000000000001;;;6;97308
81408;2012-01-06T22:00:00+01:00;101010;30;1.0;92;100930.0;;;3.890667,-51.804667;26.600000000000023;;;6;97308
81408;2012-01-10T04:00:00+01:00;101190;0;0.0;;101110.0;;;3.890667,-51.804667;23.200000000000045;;;6;97308
81408;2011-12-31T10:00:00+01:00;101120;0;0.0;;101040.0;;;3.890667,-51.804667;23.30000000000001;;;6;97308
81408;2012-01-17T16:00:00+01:00;101250;320;2.6;79;101170.0;;;3.890667,-51.804667;27.700000000000045;;;6;97308
81408;2012-03-07T04:00:00+01:00;101250;0;0.0;97;101170.0;;;3.890667,-51.804667;23.5;;;6;97308
81408;2012-02-29T10:00:00+01:00;101050;170;1.0;98;100970.0;;;3.890667,-51.804667;23.30000000000001;;;6;97308
81408;2012-03-05T07:00:00+01:00;101110;0;0.0;97;101030.0;;;3.890667,-51.804667;23.0;;;6;97308
81408;2012-04-14T05:00:00+02:00;101240;0;0.0;97;101160.0;;;3.890667,-51.804667;24.0;;;6;97308
81408;2012-04-14T17:00:00+02:00;101200;10;1.5;64;101120.0;;;3.890667,-51.804667;31.0;;;6;97308
81408;2012-04-16T14:00:00+02:00;101310;360;1.0;92;101230.0;;2.0;3.890667,-51.804667;25.200000000000045;;;6;97308
81408;2012-04-06T02:00:00+02:00;101090;60;1.0;97;101010.0;;;3.890667,-51.804667;24.600000000000023;;;6;97308
81408;2012-03-31T08:00:00+02:00;101310;340;0.5;96;101230.0;;;3.890667,-51.804667;24.100000000000023;;;6;97308
81408;2012-04-01T23:00:00+02:00;100990;350;1.5;94;100910.0;;;3.890667,-51.804667;26.0;;;6;97308
81408;2012-04-03T20:00:00+02:00;100850;70;3.6;64;100770.0;;;3.890667,-51.804667;31.5;;;6;97308
81408;2012-04-04T11:00:00+02:00;101050;330;0.5;95;100970.0;;;3.890667,-51.804667;24.100000000000023;;;6;97308
